"start_year","start_month","start_day","end_year","end_month","end_day","latitude","longitude","end_date","start_date","days_between","num_earthquakes_before_erupt","exp_num_earthquakes_before_erupt"
1999,6,15,1999,6,30,29.638,129.714,1999-06-30,1999-06-15,15,1,0.367879441171442
1999,6,6,1999,6,11,-25.887,-177.188,1999-06-11,1999-06-06,5,3,0.149361205103592
1999,5,22,1999,9,16,-8.53,123.57,1999-09-16,1999-05-22,117,1,0.367879441171442
1999,5,21,2000,12,9,14.473,-90.88,2000-12-09,1999-05-21,568,7,0.00638317375888161
1999,5,21,2000,9,6,12.606,-86.84,2000-09-06,1999-05-21,474,1,0.367879441171442
1999,5,14,1999,5,14,62.006,-144.017,1999-05-14,1999-05-14,0,0,0
1999,5,1,1999,9,16,-7.242,109.208,1999-09-16,1999-05-01,138,0,0
1999,5,1,2000,6,16,12.702,-87.004,2000-06-16,1999-05-01,412,2,0.270670566473225
1999,4,16,1999,9,16,-0.38,100.474,1999-09-16,1999-04-16,153,0,0
1999,4,5,1999,4,15,85.608,85.25,1999-04-15,1999-04-05,10,5,0.0336897349954273
1999,4,3,1999,4,12,56.653,161.36,1999-04-12,1999-04-03,9,0,0
1999,3,31,1999,7,1,-8.542,122.775,1999-07-01,1999-03-31,92,1,0.367879441171442
1999,3,28,1999,4,17,4.203,9.17,1999-04-17,1999-03-28,20,0,0
1999,3,16,1999,9,16,-1.697,101.264,1999-09-16,1999-03-16,184,0,0
1999,3,16,2003,10,28,2.781,125.407,2003-10-28,1999-03-16,1687,2,0.270670566473225
1999,3,15,2000,6,16,-8.242,115.375,2000-06-16,1999-03-15,459,0,0
1999,3,13,1999,5,27,54.756,-163.97,1999-05-27,1999-03-13,75,1,0.367879441171442
1999,3,9,1999,4,30,4.903,96.289,1999-04-30,1999-03-09,52,2,0.270670566473225
1999,2,25,1999,2,25,55.972,160.595,1999-02-25,1999-02-25,0,0,0
1999,2,16,1999,5,16,-8.991,157.979,1999-05-16,1999-02-16,89,6,0.0148725130599982
1999,2,5,1999,8,16,-6.102,105.423,1999-08-16,1999-02-05,192,2,0.270670566473225
1999,2,5,1999,7,12,56.056,160.642,1999-07-12,1999-02-05,157,0,0
1999,1,19,1999,1,19,-57.8,-26.483,1999-01-19,1999-01-19,0,3,0.149361205103592
1999,1,8,1999,1,14,-20.852,-175.55,1999-01-14,1999-01-08,6,2,0.270670566473225
1999,1,5,1999,2,24,29.638,129.714,1999-02-24,1999-01-05,50,2,0.270670566473225
1998,12,18,1999,9,16,1.488,127.63,1999-09-16,1998-12-18,272,0,0
1998,12,18,1998,12,28,64.416,-17.316,1998-12-28,1998-12-18,10,1,0.367879441171442
1998,11,25,2000,3,16,38.73,-27.32,2000-03-16,1998-11-25,477,1,0.367879441171442
1998,11,18,1998,11,21,-35.223,-70.568,1998-11-21,1998-11-18,3,0,0
1998,11,9,1998,11,9,43.384,144.013,1998-11-09,1998-11-09,0,1,0.367879441171442
1998,11,4,1998,11,4,54.756,-163.97,1998-11-04,1998-11-04,0,1,0.367879441171442
1998,10,27,1998,10,27,25.424,141.284,1998-10-27,1998-10-27,0,2,0.270670566473225
1998,10,27,1999,1,13,31.44,140.051,1999-01-13,1998-10-27,78,2,0.270670566473225
1998,10,25,1998,10,25,42.063,140.677,1998-10-25,1998-10-25,0,0,0
1998,10,17,1998,10,25,-1.408,29.2,1998-10-25,1998-10-17,8,0,0
1998,10,16,1999,1,12,24.285,141.481,1999-01-12,1998-10-16,88,3,0.149361205103592
1998,9,15,1998,10,21,-0.92,-91.408,1998-10-21,1998-09-15,36,0,0
1998,9,14,1998,9,14,11.985,-86.165,1998-09-14,1998-09-14,0,8,0.00268370102322009
1998,8,22,1999,8,16,-37.52,177.18,1999-08-16,1998-08-22,359,0,0
1998,8,13,1998,8,13,57.135,-156.99,1998-08-13,1998-08-13,0,0,0
1998,8,7,2001,5,25,-0.171,-78.598,2001-05-25,1998-08-07,1022,1,0.367879441171442
1998,7,23,1998,9,2,56.056,160.642,1998-09-02,1998-07-23,41,0,0
1998,7,16,2000,4,25,-16.507,168.346,2000-04-25,1998-07-16,649,1,0.367879441171442
1998,7,4,1998,7,4,-1.697,101.264,1998-07-04,1998-07-04,0,1,0.367879441171442
1998,6,20,1998,6,22,55.972,160.595,1998-06-22,1998-06-20,2,0,0
1998,5,30,1998,9,3,56.653,161.36,1998-09-03,1998-05-30,96,0,0
1998,5,21,1998,5,21,25.424,141.284,1998-05-21,1998-05-21,0,2,0.270670566473225
1998,5,8,1998,7,8,52.381,-174.166,1998-07-08,1998-05-08,61,2,0.270670566473225
1998,4,25,1999,8,16,30.793,130.305,1999-08-16,1998-04-25,478,2,0.270670566473225
1998,4,19,1998,4,26,4.903,96.289,1998-04-26,1998-04-19,7,1,0.367879441171442
1998,4,3,1998,4,23,-38.692,-71.729,1998-04-23,1998-04-03,20,0,0
1998,3,28,1998,3,29,-37.52,177.18,1998-03-29,1998-03-28,1,0,0
1998,3,9,1998,9,20,-21.244,55.708,1998-09-20,1998-03-09,195,0,0
1998,2,24,2002,6,16,-39.42,-71.93,2002-06-16,1998-02-24,1573,0,0
1998,2,15,1998,9,16,10.83,-85.324,1998-09-16,1998-02-15,213,2,0.270670566473225
1998,1,25,1998,2,5,45.95,-130,1998-02-05,1998-01-25,11,0,0
1997,12,15,1998,2,4,-25.887,-177.188,1998-02-04,1997-12-15,51,4,0.0732625555549367
1997,12,5,1997,12,6,55.972,160.595,1997-12-06,1997-12-05,1,0,0
1997,11,22,2011,6,21,19.514,-103.62,2011-06-21,1997-11-22,4959,2,0.270670566473225
1997,11,21,1997,11,21,31.44,140.051,1997-11-21,1997-11-21,0,2,0.270670566473225
1997,11,18,1998,5,21,24.285,141.481,1998-05-21,1997-11-18,184,0,0
1997,10,29,1997,12,10,36.921,138.036,1997-12-10,1997-10-29,42,0,0
1997,10,9,1997,10,18,-39.28,175.57,1997-10-18,1997-10-09,9,0,0
1997,9,7,1997,9,26,56.056,160.642,1997-09-26,1997-09-07,19,0,0
1997,8,23,1997,8,23,50.861,155.565,1997-08-23,1997-08-23,0,0,0
1997,8,16,1997,8,16,39.964,140.757,1997-08-16,1997-08-16,0,0,0
1997,7,15,1997,7,15,15.307,-61.305,1997-07-15,1997-07-15,0,1,0.367879441171442
1997,7,2,1999,7,2,-8.2,119.07,1999-07-02,1997-07-02,730,0,0
1997,6,27,1997,7,16,38.23,-26.63,1997-07-16,1997-06-27,19,1,0.367879441171442
1997,6,3,1997,11,17,11.985,-86.165,1997-11-17,1997-06-03,167,7,0.00638317375888161
1997,6,2,1997,6,2,54.756,-163.97,1997-06-02,1997-06-02,0,1,0.367879441171442
1997,5,19,1997,7,7,12.702,-87.004,1997-07-07,1997-05-19,49,2,0.270670566473225
1997,5,11,1997,5,11,39.964,140.757,1997-05-11,1997-05-11,0,0,0
1997,5,8,1997,5,16,55.972,160.595,1997-05-16,1997-05-08,8,1,0.367879441171442
1997,5,5,1997,5,5,52.825,-169.944,1997-05-05,1997-05-05,0,3,0.149361205103592
1997,4,18,1997,4,21,-25.887,-177.188,1997-04-21,1997-04-18,3,4,0.0732625555549367
1997,3,16,1997,5,16,-6.102,105.423,1997-05-16,1997-03-16,61,0,0
1997,3,16,1997,10,18,-0.171,-78.598,1997-10-18,1997-03-16,216,1,0.367879441171442
1997,3,16,1997,10,16,-38.692,-71.729,1997-10-16,1997-03-16,214,1,0.367879441171442
1997,3,10,1997,3,10,25.424,141.284,1997-03-10,1997-03-10,0,0,0
1997,3,8,1997,4,4,56.653,161.36,1997-04-04,1997-03-08,27,1,0.367879441171442
1997,2,11,1997,5,19,53.43,-168.13,1997-05-19,1997-02-11,97,2,0.270670566473225
1997,1,16,1997,1,17,-8.991,157.979,1997-01-17,1997-01-16,1,3,0.149361205103592
1996,12,31,1996,12,31,-7.2,109.879,1996-12-31,1996-12-31,0,0,0
1996,12,26,1997,4,17,29.638,129.714,1997-04-17,1996-12-26,112,5,0.0336897349954273
1996,12,16,1997,2,10,-53.03,72.6,1997-02-10,1996-12-16,56,0,0
1996,12,5,1996,12,5,11.985,-86.165,1996-12-05,1996-12-05,0,7,0.00638317375888161
1996,12,1,1996,12,5,-1.408,29.2,1996-12-05,1996-12-01,4,0,0
1996,11,21,1996,11,21,43.384,144.013,1996-11-21,1996-11-21,0,0,0
1996,11,14,1997,3,20,56.056,160.642,1997-03-20,1996-11-14,126,1,0.367879441171442
1996,10,18,1996,10,18,-23.37,-67.73,1996-10-18,1996-10-18,0,1,0.367879441171442
1996,10,1,1997,6,16,2.781,125.407,1997-06-16,1996-10-01,258,2,0.270670566473225
1996,9,30,1996,11,6,64.416,-17.316,1996-11-06,1996-09-30,37,1,0.367879441171442
1996,9,20,1996,9,22,-25.887,-177.188,1996-09-22,1996-09-20,2,4,0.0732625555549367
1996,9,17,1996,9,18,52.5,-171.252,1996-09-18,1996-09-17,1,2,0.270670566473225
1996,9,14,1997,8,16,-39.42,-71.93,1997-08-16,1996-09-14,336,1,0.367879441171442
1996,9,11,1997,1,3,55.417,-161.894,1997-01-03,1996-09-11,114,2,0.270670566473225
1996,9,1,1996,9,1,37.647,140.281,1996-09-01,1996-09-01,0,0,0
1996,8,16,1996,10,16,-1.697,101.264,1996-10-16,1996-08-16,61,1,0.367879441171442
1996,8,10,1996,8,10,10.412,123.132,1996-08-10,1996-08-10,0,0,0
1996,7,23,1996,9,1,55.972,160.595,1996-09-01,1996-07-23,40,1,0.367879441171442
1996,7,16,1996,10,16,-6.102,105.423,1996-10-16,1996-07-16,92,0,0
1996,6,16,1996,9,1,-39.28,175.57,1996-09-01,1996-06-16,77,0,0
1996,6,16,2005,8,16,-16.25,168.12,2005-08-16,1996-06-16,3348,11,0.000183718708692702
1996,4,8,1996,4,8,10.2,-84.233,1996-04-08,1996-04-08,0,1,0.367879441171442
1996,3,5,2003,11,22,19.023,-98.622,2003-11-22,1996-03-05,2818,0,0
1996,3,5,1996,3,12,42.063,140.677,1996-03-12,1996-03-05,7,1,0.367879441171442
1996,2,28,1996,3,15,42.67,-126.78,1996-03-15,1996-02-28,16,0,0
1996,2,25,1996,8,9,18.92,-155.27,1996-08-09,1996-02-25,166,0,0
1996,2,18,1996,2,22,-20.98,170.28,1996-02-22,1996-02-18,4,5,0.0336897349954273
1996,2,10,1996,5,1,32.761,130.299,1996-05-01,1996-02-10,81,0,0
1996,1,22,1996,1,22,31.44,140.051,1996-01-22,1996-01-22,0,0,0
1996,1,11,1996,1,12,23.5,141.935,1996-01-12,1996-01-11,1,2,0.270670566473225
1996,1,2,1996,1,3,53.98,159.45,1996-01-03,1996-01-02,1,2,0.270670566473225
1996,1,2,2000,12,20,54.049,159.443,2000-12-20,1996-01-02,1814,2,0.270670566473225
1995,12,23,1996,5,16,54.756,-163.97,1996-05-16,1995-12-23,145,2,0.270670566473225
1995,11,28,2001,9,5,-4.271,152.203,2001-09-05,1995-11-28,2108,3,0.149361205103592
1995,11,27,1995,11,30,-25.887,-177.188,1995-11-30,1995-11-27,3,2,0.270670566473225
1995,11,21,1997,7,28,24.285,141.481,1997-07-28,1995-11-21,615,0,0
1995,11,15,1995,11,30,56.17,-159.38,1995-11-30,1995-11-15,15,0,0
1995,11,9,1995,12,17,2.781,125.407,1995-12-17,1995-11-09,38,0,0
1995,11,6,1995,11,13,10.83,-85.324,1995-11-13,1995-11-06,7,1,0.367879441171442
1995,10,13,1995,10,22,-38.692,-71.729,1995-10-22,1995-10-13,9,1,0.367879441171442
1995,10,11,1995,10,25,15.62,145.57,1995-10-25,1995-10-11,14,1,0.367879441171442
1995,10,11,1996,3,24,33.086,131.249,1996-03-24,1995-10-11,165,0,0
1995,9,16,1995,10,8,55.972,160.595,1995-10-08,1995-09-16,22,1,0.367879441171442
1995,9,9,1995,12,16,-7.942,112.95,1995-12-16,1995-09-09,98,0,0
1995,9,1,1995,9,26,-20.73,-68.55,1995-09-26,1995-09-01,25,1,0.367879441171442
1995,7,18,2003,10,8,16.72,-62.18,2003-10-08,1995-07-18,3004,1,0.367879441171442
1995,7,5,1995,7,7,31.44,140.051,1995-07-07,1995-07-05,2,0,0
1995,6,28,1995,6,29,-37.52,177.18,1995-06-29,1995-06-28,1,1,0.367879441171442
1995,6,19,1995,6,23,51.923,-177.168,1995-06-23,1995-06-19,4,8,0.00268370102322009
1995,6,6,1995,6,23,-19.18,-174.87,1995-06-23,1995-06-06,17,0,0
1995,5,29,1995,12,6,12.506,-86.702,1995-12-06,1995-05-29,191,3,0.149361205103592
1995,4,17,1995,4,17,56.17,-159.38,1995-04-17,1995-04-17,0,0,0
1995,4,16,1998,2,16,-57.8,-26.483,1998-02-16,1995-04-16,1037,2,0.270670566473225
1995,4,15,1995,6,2,-39.42,-71.93,1995-06-02,1995-04-15,48,1,0.367879441171442
1995,4,2,1995,5,26,14.95,-24.35,1995-05-26,1995-04-02,54,0,0
1995,3,16,1995,3,16,-8.119,114.056,1995-03-16,1995-03-16,0,0,0
1995,3,3,1995,5,26,-7.942,112.95,1995-05-26,1995-03-03,84,0,0
1995,3,2,1995,3,3,-15.389,167.835,1995-03-03,1995-03-02,1,7,0.00638317375888161
1995,2,11,1995,2,11,36.227,137.587,1995-02-11,1995-02-11,0,0,0
1995,1,30,1995,1,30,53.891,-166.923,1995-01-30,1995-01-30,0,1,0.367879441171442
1995,1,25,1995,4,8,-0.37,-91.55,1995-04-08,1995-01-25,73,0,0
1995,1,12,1995,4,19,13.434,-88.269,1995-04-19,1995-01-12,97,2,0.270670566473225
1995,1,11,1995,11,9,-39.28,175.57,1995-11-09,1995-01-11,302,1,0.367879441171442
1995,1,9,1995,1,29,-14.215,-169.058,1995-01-29,1995-01-09,20,0,0
1994,12,21,1995,10,5,19.023,-98.622,1995-10-05,1994-12-21,288,0,0
1994,12,20,1995,6,5,12.278,93.858,1995-06-05,1994-12-20,167,0,0
1994,12,8,1994,12,8,9.979,-83.852,1994-12-08,1994-12-08,0,2,0.270670566473225
1994,11,27,1995,1,28,12.769,124.056,1995-01-28,1994-11-27,62,1,0.367879441171442
1994,11,13,1995,7,20,-23.37,-67.73,1995-07-20,1994-11-13,249,0,0
1994,10,20,1994,10,20,52.825,-169.944,1994-10-20,1994-10-20,0,1,0.367879441171442
1994,10,16,1994,10,16,-4.016,103.121,1994-10-16,1994-10-16,0,2,0.270670566473225
1994,9,26,1994,12,30,-39.42,-71.93,1994-12-30,1994-09-26,95,0,0
1994,9,19,1995,4,16,-4.271,152.203,1995-04-16,1994-09-19,209,1,0.367879441171442
1994,9,18,2006,7,16,-2.764,35.914,2006-07-16,1994-09-18,4319,0,0
1994,9,8,1995,1,14,56.056,160.642,1995-01-14,1994-09-08,128,1,0.367879441171442
1994,8,22,1994,8,22,24.751,141.289,1994-08-22,1994-08-22,0,0,0
1994,8,7,1994,8,14,-8.242,115.375,1994-08-14,1994-08-07,7,0,0
1994,7,31,1994,8,12,12.606,-86.84,1994-08-12,1994-07-31,12,6,0.0148725130599982
1994,7,28,1994,7,28,24.285,141.481,1994-07-28,1994-07-28,0,0,0
1994,7,27,1994,7,27,31.44,140.051,1994-07-27,1994-07-27,0,1,0.367879441171442
1994,7,21,1994,7,21,19.514,-103.62,1994-07-21,1994-07-21,0,0,0
1994,7,20,1994,7,26,-23.37,-67.73,1994-07-26,1994-07-20,6,0,0
1994,7,14,1994,7,14,-8.119,114.056,1994-07-14,1994-07-14,0,0,0
1994,7,7,1994,10,5,55.972,160.595,1994-10-05,1994-07-07,90,1,0.367879441171442
1994,7,4,1994,8,25,-1.408,29.2,1994-08-25,1994-07-04,52,0,0
1994,6,23,1996,3,16,-1.52,29.25,1996-03-16,1994-06-23,632,0,0
1994,6,17,2001,7,17,37.748,14.999,2001-07-17,1994-06-17,2587,0,0
1994,6,3,1994,11,21,-8.42,116.47,1994-11-21,1994-06-03,171,0,0
1994,5,25,1994,5,25,52.825,-169.944,1994-05-25,1994-05-25,0,2,0.270670566473225
1994,5,17,1994,8,30,-38.692,-71.729,1994-08-30,1994-05-17,105,0,0
1994,5,2,1995,11,16,32.884,131.104,1995-11-16,1994-05-02,563,0,0
1994,4,23,1994,4,23,4.892,-75.324,1994-04-23,1994-04-23,0,1,0.367879441171442
1994,4,19,1994,6,16,-5.05,151.33,1994-06-16,1994-04-19,58,9,0.00111068823678012
1994,3,19,1995,6,16,-6.102,105.423,1995-06-16,1994-03-19,454,2,0.270670566473225
1994,3,16,1994,10,16,10.2,-84.233,1994-10-16,1994-03-16,214,3,0.149361205103592
1994,2,12,1994,4,1,-39.28,175.57,1994-04-01,1994-02-12,48,1,0.367879441171442
1994,2,3,1994,2,3,-8.058,114.242,1994-02-03,1994-02-03,0,0,0
1994,1,17,1994,1,17,31.44,140.051,1994-01-17,1994-01-17,0,1,0.367879441171442
1994,1,16,1994,10,15,0.8,127.33,1994-10-15,1994-01-16,272,4,0.0732625555549367
1994,1,15,1994,1,15,-34.814,-70.352,1994-01-15,1994-01-15,0,0,0
1994,1,5,1994,11,26,51.923,-177.168,1994-11-26,1994-01-05,325,9,0.00111068823678012
1993,12,17,1994,2,27,-23.37,-67.73,1994-02-27,1993-12-17,72,0,0
1993,11,14,1993,11,14,-27.109,-68.541,1993-11-14,1993-11-14,0,0,0
1993,11,3,1993,11,25,-5.358,147.12,1993-11-25,1993-11-03,22,4,0.0732625555549367
1993,10,27,1993,11,16,24.751,141.289,1993-11-16,1993-10-27,20,0,0
1993,10,21,1994,2,4,55.972,160.595,1994-02-04,1993-10-21,106,0,0
1993,9,15,1993,9,19,-8.53,123.57,1993-09-19,1993-09-15,4,1,0.367879441171442
1993,9,8,1993,9,10,31.44,140.051,1993-09-10,1993-09-08,2,1,0.367879441171442
1993,9,4,1993,10,29,54.756,-163.97,1993-10-29,1993-09-04,55,0,0
1993,8,25,1993,9,3,10.412,123.132,1993-09-03,1993-08-25,9,0,0
1993,8,16,1994,1,19,53.891,-166.923,1994-01-19,1993-08-16,156,1,0.367879441171442
1993,8,3,1993,10,13,37.748,14.999,1993-10-13,1993-08-03,71,1,0.367879441171442
1993,7,30,1994,9,28,56.17,-159.38,1994-09-28,1993-07-30,425,0,0
1993,7,3,1993,8,1,-8.058,114.242,1993-08-01,1993-07-03,29,0,0
1993,6,26,1993,7,4,46.52,-129.58,1993-07-04,1993-06-26,8,0,0
1993,6,16,1993,7,16,-8.342,123.258,1993-07-16,1993-06-16,30,0,0
1993,6,16,1994,11,16,11.985,-86.165,1994-11-16,1993-06-16,518,4,0.0732625555549367
1993,5,28,1993,8,31,52.315,-172.51,1993-08-31,1993-05-28,95,1,0.367879441171442
1993,5,6,1993,5,21,0.8,127.33,1993-05-21,1993-05-06,15,4,0.0732625555549367
1993,5,6,1993,5,6,-1.467,-78.442,1993-05-06,1993-05-06,0,1,0.367879441171442
1993,3,9,1993,3,12,-0.171,-78.598,1993-03-12,1993-03-09,3,0,0
1993,2,16,1993,7,16,15.13,120.35,1993-07-16,1993-02-16,150,4,0.0732625555549367
1993,2,3,1993,2,3,37.748,14.999,1993-02-03,1993-02-03,0,1,0.367879441171442
1993,2,2,1993,4,4,13.257,123.685,1993-04-04,1993-02-02,61,0,0
1993,1,30,1993,8,16,-23.37,-67.73,1993-08-16,1993-01-30,198,0,0
1993,1,29,1994,2,24,18.78,-110.95,1994-02-24,1993-01-29,391,0,0
1993,1,23,1993,1,23,-7.2,109.879,1993-01-23,1993-01-23,0,0,0
1993,1,15,1993,11,16,18.13,145.8,1993-11-16,1993-01-15,305,1,0.367879441171442
1993,1,14,1993,6,7,1.22,-77.37,1993-06-07,1993-01-14,144,0,0
1993,1,12,1993,1,31,-5.05,151.33,1993-01-31,1993-01-12,19,18,2.74139635404827e-07
1992,12,27,1992,12,30,52.315,-172.51,1992-12-30,1992-12-27,3,0,0
1992,11,10,1993,9,9,24.285,141.481,1993-09-09,1992-11-10,303,0,0
1992,11,7,1993,10,16,-6.102,105.423,1993-10-16,1992-11-07,343,4,0.0732625555549367
1992,10,16,1993,9,16,10.2,-84.233,1993-09-16,1992-10-16,335,9,0.00111068823678012
1992,9,12,1993,9,12,56.056,160.642,1993-09-12,1992-09-12,365,0,0
1992,9,11,1992,12,16,-39.42,-71.93,1992-12-16,1992-09-11,96,0,0
1992,8,27,1992,9,23,-21.244,55.708,1992-09-23,1992-08-27,27,0,0
1992,8,23,1992,9,2,-38.692,-71.729,1992-09-02,1992-08-23,10,0,0
1992,8,5,1992,10,7,31.44,140.051,1992-10-07,1992-08-05,63,1,0.367879441171442
1992,7,22,1993,7,2,-37.856,-71.183,1993-07-02,1992-07-22,345,0,0
1992,7,9,1992,10,30,15.13,120.35,1992-10-30,1992-07-09,113,4,0.0732625555549367
1992,7,6,1992,7,24,53.93,-168.03,1992-07-24,1992-07-06,18,1,0.367879441171442
1992,6,27,1992,9,17,61.299,-152.251,1992-09-17,1992-06-27,82,0,0
1992,6,10,1992,6,10,10.412,123.132,1992-06-10,1992-06-10,0,0,0
1992,4,23,1993,6,10,32.884,131.104,1993-06-10,1992-04-23,413,0,0
1992,4,13,1992,4,13,18.13,145.8,1992-04-13,1992-04-13,0,2,0.270670566473225
1992,4,9,1992,4,14,12.506,-86.702,1992-04-14,1992-04-09,5,4,0.0732625555549367
1992,3,12,1992,6,12,55.972,160.595,1992-06-12,1992-03-12,92,1,0.367879441171442
1992,3,8,1992,5,21,54.134,-165.986,1992-05-21,1992-03-08,74,2,0.270670566473225
1992,2,16,1992,3,16,10.2,-84.233,1992-03-16,1992-02-16,29,8,0.00268370102322009
1992,2,12,1992,3,4,23.5,141.935,1992-03-04,1992-02-12,21,0,0
1992,2,8,1992,3,6,-39.28,175.57,1992-03-06,1992-02-08,27,0,0
1992,1,25,1992,5,25,56.056,160.642,1992-05-25,1992-01-25,121,1,0.367879441171442
1992,1,20,2002,10,19,-7.54,110.446,2002-10-19,1992-01-20,3925,0,0
1992,1,17,1992,1,18,-53.106,73.513,1992-01-18,1992-01-17,1,0,0
1992,1,8,1992,1,8,10.412,123.132,1992-01-08,1992-01-08,0,0,0
1991,12,14,1993,3,30,37.748,14.999,1993-03-30,1991-12-14,472,1,0.367879441171442
1991,12,1,1992,4,19,31.934,130.862,1992-04-19,1991-12-01,140,0,0
1991,12,1,1992,2,4,9.83,-104.3,1992-02-04,1991-12-01,65,0,0
1991,11,29,1992,1,14,54.516,-164.65,1992-01-14,1991-11-29,46,1,0.367879441171442
1991,11,5,1991,11,5,31.44,140.051,1991-11-05,1991-11-05,0,0,0
1991,11,3,1991,11,15,-8.342,123.258,1991-11-15,1991-11-03,12,0,0
1991,10,21,1992,5,23,-23.37,-67.73,1992-05-23,1991-10-21,215,1,0.367879441171442
1991,9,25,1991,11,16,0.33,-90.47,1991-11-16,1991-09-25,52,0,0
1991,9,20,1993,2,8,-1.408,29.2,1993-02-08,1991-09-20,507,0,0
1991,9,15,1991,10,29,54.134,-165.986,1991-10-29,1991-09-15,44,1,0.367879441171442
1991,9,10,1991,11,12,-8.119,114.056,1991-11-12,1991-09-10,63,0,0
1991,8,30,1991,9,17,-39.42,-71.93,1991-09-17,1991-08-30,18,0,0
1991,8,8,1991,10,27,-45.9,-72.97,1991-10-27,1991-08-08,80,0,0
1991,7,19,1991,7,20,-21.244,55.708,1991-07-20,1991-07-19,1,0,0
1991,7,19,1991,10,18,24.285,141.481,1991-10-18,1991-07-19,91,0,0
1991,7,11,1991,7,11,-11.75,43.38,1991-07-11,1991-07-11,0,0,0
1991,7,5,1991,7,14,-39.28,175.57,1991-07-14,1991-07-05,9,0,0
1991,7,2,1993,12,31,2.781,125.407,1993-12-31,1991-07-02,913,1,0.367879441171442
1991,6,15,1991,6,15,0.8,127.33,1991-06-15,1991-06-15,0,6,0.0148725130599982
1991,5,22,1996,9,29,1.112,124.737,1996-09-29,1991-05-22,1957,3,0.149361205103592
1991,5,17,1992,1,16,1.358,124.792,1992-01-16,1991-05-17,244,2,0.270670566473225
1991,5,13,1991,5,16,35.893,137.48,1991-05-16,1991-05-13,3,0,0
1991,5,11,1992,12,31,-8.542,122.775,1992-12-31,1991-05-11,600,0,0
1991,5,8,1991,6,30,-8.342,123.258,1991-06-30,1991-05-08,53,0,0
1991,5,7,1992,9,16,10.83,-85.324,1992-09-16,1991-05-07,498,3,0.149361205103592
1991,5,4,1991,9,16,-8.991,157.979,1991-09-16,1991-05-04,135,0,0
1991,4,19,1991,4,24,-0.37,-91.55,1991-04-24,1991-04-19,5,0,0
1991,4,8,1991,6,24,56.056,160.642,1991-06-24,1991-04-08,77,1,0.367879441171442
1991,4,2,1991,9,2,15.13,120.35,1991-09-02,1991-04-02,153,2,0.270670566473225
1991,4,1,1991,10,31,12.278,93.858,1991-10-31,1991-04-01,213,0,0
1991,3,11,1991,3,19,-53.998,-139.845,1991-03-19,1991-03-11,8,0,0
1991,3,6,1991,9,16,10.2,-84.233,1991-09-16,1991-03-06,194,7,0.00638317375888161
1991,3,1,1991,10,16,19.514,-103.62,1991-10-16,1991-03-01,229,1,0.367879441171442
1991,2,14,1991,2,14,10.412,123.132,1991-02-14,1991-02-14,0,0,0
1991,2,9,1991,3,2,-35.223,-70.568,1991-03-02,1991-02-09,21,0,0
1991,1,17,1991,3,11,63.983,-19.666,1991-03-11,1991-01-17,53,0,0
1991,1,16,1991,1,16,50.686,156.014,1991-01-16,1991-01-16,0,1,0.367879441171442
1991,1,13,1991,1,30,53.256,158.836,1991-01-30,1991-01-13,17,4,0.0732625555549367
1990,11,24,1990,11,24,-23.37,-67.73,1990-11-24,1990-11-24,0,3,0.149361205103592
1990,11,17,1995,2,16,32.761,130.299,1995-02-16,1990-11-17,1552,0,0
1990,11,5,1991,2,14,46.2,-122.18,1991-02-14,1990-11-05,101,0,0
1990,10,29,1990,11,19,-56.153,-143.373,1990-11-19,1990-10-29,21,0,0
